GSE,SRR,URL_R1,URL_R2,Species,Tissue,Chromium_version,Compressed,Read_length
GSE178318,SRR14710617,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/017/SRR14710617/SRR14710617_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/017/SRR14710617/SRR14710617_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710618,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/018/SRR14710618/SRR14710618_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/018/SRR14710618/SRR14710618_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710619,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/019/SRR14710619/SRR14710619_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/019/SRR14710619/SRR14710619_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710620,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/020/SRR14710620/SRR14710620_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/020/SRR14710620/SRR14710620_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710621,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/021/SRR14710621/SRR14710621_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/021/SRR14710621/SRR14710621_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710622,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/022/SRR14710622/SRR14710622_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/022/SRR14710622/SRR14710622_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710623,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/023/SRR14710623/SRR14710623_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/023/SRR14710623/SRR14710623_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710624,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/024/SRR14710624/SRR14710624_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/024/SRR14710624/SRR14710624_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710625,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/025/SRR14710625/SRR14710625_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/025/SRR14710625/SRR14710625_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710626,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/026/SRR14710626/SRR14710626_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/026/SRR14710626/SRR14710626_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710627,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/027/SRR14710627/SRR14710627_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/027/SRR14710627/SRR14710627_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710628,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/028/SRR14710628/SRR14710628_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/028/SRR14710628/SRR14710628_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710629,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/029/SRR14710629/SRR14710629_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/029/SRR14710629/SRR14710629_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE178318,SRR14710630,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/030/SRR14710630/SRR14710630_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR147/030/SRR14710630/SRR14710630_2.fastq.gz,Homo sapiens,This sample has been submitted by pda|cheliheng on 2021-06-17; Homo sapiens,v2,0,150
GSE167363,SRR13772206,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/006/SRR13772206/SRR13772206_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/006/SRR13772206/SRR13772206_2.fastq.gz,Homo sapiens,HC1,v3,0,101
GSE167363,SRR13772207,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/007/SRR13772207/SRR13772207_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/007/SRR13772207/SRR13772207_2.fastq.gz,Homo sapiens,HC2,v3,0,101
GSE167363,SRR13772208,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/008/SRR13772208/SRR13772208_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/008/SRR13772208/SRR13772208_2.fastq.gz,Homo sapiens,NS LS T0,v3,0,101
GSE167363,SRR13772209,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/009/SRR13772209/SRR13772209_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/009/SRR13772209/SRR13772209_2.fastq.gz,Homo sapiens,NS LS T6,v3,0,101
GSE167363,SRR13772210,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/010/SRR13772210/SRR13772210_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/010/SRR13772210/SRR13772210_2.fastq.gz,Homo sapiens,S1 T0,v3,0,101
GSE167363,SRR13772211,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/011/SRR13772211/SRR13772211_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/011/SRR13772211/SRR13772211_2.fastq.gz,Homo sapiens,S1 T6,v3,0,101
GSE167363,SRR15403782,ftp.sra.ebi.ac.uk/vol1/fastq/SRR154/082/SRR15403782/SRR15403782_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR154/082/SRR15403782/SRR15403782_2.fastq.gz,Homo sapiens,NS ES_T0,v3,0,101
GSE167363,SRR15403783,ftp.sra.ebi.ac.uk/vol1/fastq/SRR154/083/SRR15403783/SRR15403783_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR154/083/SRR15403783/SRR15403783_2.fastq.gz,Homo sapiens,NS ES_T6,v3,0,101
GSE167363,SRR15403784,ftp.sra.ebi.ac.uk/vol1/fastq/SRR154/084/SRR15403784/SRR15403784_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR154/084/SRR15403784/SRR15403784_2.fastq.gz,Homo sapiens,S2_T0,v3,0,101
GSE167363,SRR15403785,ftp.sra.ebi.ac.uk/vol1/fastq/SRR154/085/SRR15403785/SRR15403785_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR154/085/SRR15403785/SRR15403785_2.fastq.gz,Homo sapiens,S2_T6,v3,0,101
GSE167363,SRR15403786,ftp.sra.ebi.ac.uk/vol1/fastq/SRR154/086/SRR15403786/SRR15403786_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR154/086/SRR15403786/SRR15403786_2.fastq.gz,Homo sapiens,S3_T0,v3,0,101
GSE167363,SRR15403787,ftp.sra.ebi.ac.uk/vol1/fastq/SRR154/087/SRR15403787/SRR15403787_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR154/087/SRR15403787/SRR15403787_2.fastq.gz,Homo sapiens,S3_T6,v3,0,101
GSE147287,SRR11359429,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/029/SRR11359429/SRR11359429_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/029/SRR11359429/SRR11359429_2.fastq.gz,Homo sapiens,MNC_osteoporosis,v3,0,150
GSE147287,SRR11359430,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/030/SRR11359430/SRR11359430_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/030/SRR11359430/SRR11359430_2.fastq.gz,Homo sapiens,MNC_osteoporosis,v3,0,150
GSE147287,SRR11359431,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/031/SRR11359431/SRR11359431_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/031/SRR11359431/SRR11359431_2.fastq.gz,Homo sapiens,MNC_osteoporosis,v3,0,150
GSE147287,SRR11359432,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/032/SRR11359432/SRR11359432_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/032/SRR11359432/SRR11359432_2.fastq.gz,Homo sapiens,MNC_osteoporosis,v3,0,150
GSE147287,SRR11359433,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/033/SRR11359433/SRR11359433_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/033/SRR11359433/SRR11359433_2.fastq.gz,Homo sapiens,MNC_osteoarthritis,v3,0,150
GSE147287,SRR11359434,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/034/SRR11359434/SRR11359434_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/034/SRR11359434/SRR11359434_2.fastq.gz,Homo sapiens,MNC_osteoarthritis,v3,0,150
GSE147287,SRR11359435,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/035/SRR11359435/SRR11359435_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/035/SRR11359435/SRR11359435_2.fastq.gz,Homo sapiens,MNC_osteoarthritis,v3,0,150
GSE147287,SRR11359436,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/036/SRR11359436/SRR11359436_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/036/SRR11359436/SRR11359436_2.fastq.gz,Homo sapiens,MNC_osteoarthritis,v3,0,150
GSE188711,SRR16931960,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/060/SRR16931960/SRR16931960_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/060/SRR16931960/SRR16931960_2.fastq.gz,Homo sapiens,Left-sided CRC 1,v3,0,150
GSE188711,SRR16931961,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/061/SRR16931961/SRR16931961_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/061/SRR16931961/SRR16931961_2.fastq.gz,Homo sapiens,Left-sided CRC 1,v3,0,150
GSE188711,SRR16931962,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/062/SRR16931962/SRR16931962_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/062/SRR16931962/SRR16931962_2.fastq.gz,Homo sapiens,Left-sided CRC 1,v3,0,150
GSE188711,SRR16931963,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/063/SRR16931963/SRR16931963_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/063/SRR16931963/SRR16931963_2.fastq.gz,Homo sapiens,Left-sided CRC 1,v3,0,150
GSE188711,SRR16931964,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/064/SRR16931964/SRR16931964_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/064/SRR16931964/SRR16931964_2.fastq.gz,Homo sapiens,Left-sided CRC 1,v3,0,150
GSE188711,SRR16931965,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/065/SRR16931965/SRR16931965_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/065/SRR16931965/SRR16931965_2.fastq.gz,Homo sapiens,Left-sided CRC 1,v3,0,150
GSE188711,SRR16931966,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/066/SRR16931966/SRR16931966_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/066/SRR16931966/SRR16931966_2.fastq.gz,Homo sapiens,Left-sided CRC 1,v3,0,150
GSE188711,SRR16931967,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/067/SRR16931967/SRR16931967_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/067/SRR16931967/SRR16931967_2.fastq.gz,Homo sapiens,Left-sided CRC 1,v3,0,150
GSE188711,SRR16931968,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/068/SRR16931968/SRR16931968_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/068/SRR16931968/SRR16931968_2.fastq.gz,Homo sapiens,Left-sided CRC 2,v3,0,150
GSE188711,SRR16931969,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/069/SRR16931969/SRR16931969_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/069/SRR16931969/SRR16931969_2.fastq.gz,Homo sapiens,Left-sided CRC 2,v3,0,150
GSE188711,SRR16931970,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/070/SRR16931970/SRR16931970_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/070/SRR16931970/SRR16931970_2.fastq.gz,Homo sapiens,Left-sided CRC 2,v3,0,150
GSE188711,SRR16931971,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/071/SRR16931971/SRR16931971_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/071/SRR16931971/SRR16931971_2.fastq.gz,Homo sapiens,Left-sided CRC 2,v3,0,150
GSE188711,SRR16931972,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/072/SRR16931972/SRR16931972_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/072/SRR16931972/SRR16931972_2.fastq.gz,Homo sapiens,Left-sided CRC 2,v3,0,150
GSE188711,SRR16931973,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/073/SRR16931973/SRR16931973_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/073/SRR16931973/SRR16931973_2.fastq.gz,Homo sapiens,Left-sided CRC 2,v3,0,150
GSE188711,SRR16931974,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/074/SRR16931974/SRR16931974_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/074/SRR16931974/SRR16931974_2.fastq.gz,Homo sapiens,Left-sided CRC 2,v3,0,150
GSE188711,SRR16931975,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/075/SRR16931975/SRR16931975_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/075/SRR16931975/SRR16931975_2.fastq.gz,Homo sapiens,Left-sided CRC 2,v3,0,150
GSE188711,SRR16931976,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/076/SRR16931976/SRR16931976_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/076/SRR16931976/SRR16931976_2.fastq.gz,Homo sapiens,Left-sided CRC 3,v3,0,150
GSE188711,SRR16931977,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/077/SRR16931977/SRR16931977_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/077/SRR16931977/SRR16931977_2.fastq.gz,Homo sapiens,Left-sided CRC 3,v3,0,150
GSE188711,SRR16931978,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/078/SRR16931978/SRR16931978_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/078/SRR16931978/SRR16931978_2.fastq.gz,Homo sapiens,Left-sided CRC 3,v3,0,150
GSE188711,SRR16931979,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/079/SRR16931979/SRR16931979_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/079/SRR16931979/SRR16931979_2.fastq.gz,Homo sapiens,Left-sided CRC 3,v3,0,150
GSE188711,SRR16931980,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/080/SRR16931980/SRR16931980_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/080/SRR16931980/SRR16931980_2.fastq.gz,Homo sapiens,Right-sided CRC 1,v3,0,150
GSE188711,SRR16931981,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/081/SRR16931981/SRR16931981_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/081/SRR16931981/SRR16931981_2.fastq.gz,Homo sapiens,Right-sided CRC 1,v3,0,150
GSE188711,SRR16931982,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/082/SRR16931982/SRR16931982_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/082/SRR16931982/SRR16931982_2.fastq.gz,Homo sapiens,Right-sided CRC 1,v3,0,150
GSE188711,SRR16931983,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/083/SRR16931983/SRR16931983_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/083/SRR16931983/SRR16931983_2.fastq.gz,Homo sapiens,Right-sided CRC 1,v3,0,150
GSE188711,SRR16931984,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/084/SRR16931984/SRR16931984_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/084/SRR16931984/SRR16931984_2.fastq.gz,Homo sapiens,Right-sided CRC 1,v3,0,150
GSE188711,SRR16931985,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/085/SRR16931985/SRR16931985_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/085/SRR16931985/SRR16931985_2.fastq.gz,Homo sapiens,Right-sided CRC 1,v3,0,150
GSE188711,SRR16931986,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/086/SRR16931986/SRR16931986_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/086/SRR16931986/SRR16931986_2.fastq.gz,Homo sapiens,Right-sided CRC 1,v3,0,150
GSE188711,SRR16931987,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/087/SRR16931987/SRR16931987_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/087/SRR16931987/SRR16931987_2.fastq.gz,Homo sapiens,Right-sided CRC 1,v3,0,150
GSE188711,SRR16931988,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/088/SRR16931988/SRR16931988_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/088/SRR16931988/SRR16931988_2.fastq.gz,Homo sapiens,Right-sided CRC 2,v3,0,150
GSE188711,SRR16931989,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/089/SRR16931989/SRR16931989_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/089/SRR16931989/SRR16931989_2.fastq.gz,Homo sapiens,Right-sided CRC 2,v3,0,150
GSE188711,SRR16931990,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/090/SRR16931990/SRR16931990_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/090/SRR16931990/SRR16931990_2.fastq.gz,Homo sapiens,Right-sided CRC 2,v3,0,150
GSE188711,SRR16931991,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/091/SRR16931991/SRR16931991_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/091/SRR16931991/SRR16931991_2.fastq.gz,Homo sapiens,Right-sided CRC 2,v3,0,150
GSE188711,SRR16931992,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/092/SRR16931992/SRR16931992_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/092/SRR16931992/SRR16931992_2.fastq.gz,Homo sapiens,Right-sided CRC 3,v3,0,150
GSE188711,SRR16931993,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/093/SRR16931993/SRR16931993_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/093/SRR16931993/SRR16931993_2.fastq.gz,Homo sapiens,Right-sided CRC 3,v3,0,150
GSE188711,SRR16931994,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/094/SRR16931994/SRR16931994_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/094/SRR16931994/SRR16931994_2.fastq.gz,Homo sapiens,Right-sided CRC 3,v3,0,150
GSE188711,SRR16931995,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/095/SRR16931995/SRR16931995_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR169/095/SRR16931995/SRR16931995_2.fastq.gz,Homo sapiens,Right-sided CRC 3,v3,0,150
GSE167595,SRR13790630,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/030/SRR13790630/SRR13790630.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/030/SRR13790630/SRR13790630.fastq.gz,Mus musculus,WT-Lgr5-EGFP-CreERT2 X Tomatof/f-L2,v3,0,151
GSE167595,SRR13790631,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/031/SRR13790631/SRR13790631.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/031/SRR13790631/SRR13790631.fastq.gz,Mus musculus,WT-Lgr5-EGFP-CreERT2 X Tomatof/f-L3,v3,0,151
GSE167595,SRR13790632,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/032/SRR13790632/SRR13790632.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/032/SRR13790632/SRR13790632.fastq.gz,Mus musculus,WT-Lgr5-EGFP-CreERT2 X Tomatof/f-L4,v3,0,151
GSE167595,SRR13790633,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/033/SRR13790633/SRR13790633.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/033/SRR13790633/SRR13790633.fastq.gz,Mus musculus,WT-Lgr5-EGFP-CreERT2 X Tomatof/f-L5,v3,0,151
GSE167595,SRR13790634,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/034/SRR13790634/SRR13790634.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/034/SRR13790634/SRR13790634.fastq.gz,Mus musculus,WT-Lgr5-EGFP-CreERT2 X Tomatof/f-Lg,v3,0,151
GSE167595,SRR13790635,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/035/SRR13790635/SRR13790635.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/035/SRR13790635/SRR13790635.fastq.gz,Mus musculus,KO-AhRf/f X Lgr5-EGFP-CreERT2 X Tomatof/f-H2,v3,0,151
GSE167595,SRR13790636,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/036/SRR13790636/SRR13790636.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/036/SRR13790636/SRR13790636.fastq.gz,Mus musculus,KO-AhRf/f X Lgr5-EGFP-CreERT2 X Tomatof/f-H3,v3,0,151
GSE167595,SRR13790637,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/037/SRR13790637/SRR13790637.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/037/SRR13790637/SRR13790637.fastq.gz,Mus musculus,KO-AhRf/f X Lgr5-EGFP-CreERT2 X Tomatof/f-H4,v3,0,151
GSE167595,SRR13790638,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/038/SRR13790638/SRR13790638.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/038/SRR13790638/SRR13790638.fastq.gz,Mus musculus,KO-AhRf/f X Lgr5-EGFP-CreERT2 X Tomatof/f-H5,v3,0,151
GSE167595,SRR13790639,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/039/SRR13790639/SRR13790639.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR137/039/SRR13790639/SRR13790639.fastq.gz,Mus musculus,KO-AhRf/f X Lgr5-EGFP-CreERT2 X Tomatof/f-Hg,v3,0,151
GSE189539,SRR17032298,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/098/SRR17032298/SRR17032298_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/098/SRR17032298/SRR17032298_2.fastq.gz,Homo sapiens,Liver,v3,0,150
GSE189539,SRR17032299,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/099/SRR17032299/SRR17032299_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/099/SRR17032299/SRR17032299_2.fastq.gz,Homo sapiens,Liver,v3,0,150
GSE189539,SRR17032300,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/000/SRR17032300/SRR17032300_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/000/SRR17032300/SRR17032300_2.fastq.gz,Homo sapiens,Liver,v3,0,150
GSE189539,SRR17032301,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/001/SRR17032301/SRR17032301_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/001/SRR17032301/SRR17032301_2.fastq.gz,Homo sapiens,Liver,v3,0,150
GSE189539,SRR17032302,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/002/SRR17032302/SRR17032302_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/002/SRR17032302/SRR17032302_2.fastq.gz,Homo sapiens,Liver,v3,0,150
GSE189539,SRR17032303,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/003/SRR17032303/SRR17032303_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/003/SRR17032303/SRR17032303_2.fastq.gz,Homo sapiens,Liver,v3,0,150
GSE189539,SRR17032304,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/004/SRR17032304/SRR17032304_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/004/SRR17032304/SRR17032304_2.fastq.gz,Homo sapiens,Liver,v3,0,150
GSE189539,SRR17032305,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/005/SRR17032305/SRR17032305_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/005/SRR17032305/SRR17032305_2.fastq.gz,Homo sapiens,Liver,v3,0,150
GSE189539,SRR17032306,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/006/SRR17032306/SRR17032306_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/006/SRR17032306/SRR17032306_2.fastq.gz,Homo sapiens,Liver,v3,0,150
GSE189539,SRR17032307,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/007/SRR17032307/SRR17032307_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/007/SRR17032307/SRR17032307_2.fastq.gz,Homo sapiens,Liver,v3,0,150
GSE189539,SRR17032308,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/008/SRR17032308/SRR17032308_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/008/SRR17032308/SRR17032308_2.fastq.gz,Homo sapiens,Liver,v3,0,150
